transaction_id;date;trans_date;week;year;meal_name;article_description;label_content;condit;card_num;gender;member;age;price_article;total_amount;pay_description;shop_description;tot_ubp;buffet_animal
2448480;2017-11-07;2017-11-07T11:54:23Z;45;2017;Bauern Nudeln;Local F;Fleisch;Intervention;805060;M;Studierende;24;7;7;Badge (Debit);GR;NA;NA
2442066;2017-11-06;2017-11-06T11:18:30Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;213508;M;Studierende;20;7;12.7;Badge (Debit);VS;NA;NA
2452802;2017-11-08;2017-11-08T11:26:53Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;834692;M;Studierende;22;7;7;Badge (Debit);GR;4649.863733255455;NA
2457454;2017-11-09;2017-11-09T11:17:22Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;774340;M;Studierende;29;7;7;Badge (Debit);GR;6870.989994177277;NA
2443926;2017-11-06;2017-11-06T12:25:22Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;470084;M;Studierende;27;7;7;Badge (Debit);VS;NA;NA
2448381;2017-11-07;2017-11-07T11:50:57Z;45;2017;Bauern Nudeln;Local F;Fleisch;Intervention;708548;M;Studierende;22;7;7;Badge (Debit);VS;NA;NA
2442124;2017-11-06;2017-11-06T11:21:41Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;500292;M;Studierende;22;7;7;Badge (Debit);VS;3301.702253329452;NA
2447925;2017-11-07;2017-11-07T11:37:51Z;45;2017;Panierter ASC-Lachsburger;K;Fleisch;Intervention;35140;M;Studierende;23;12;12;Badge (Debit);VS;5940.872373783354;NA
2442817;2017-11-06;2017-11-06T11:43:35Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;178052;M;Studierende;22;7;7;Badge (Debit);VS;3301.702253329452;NA
2452700;2017-11-08;2017-11-08T11:22:25Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;363076;M;Studierende;23;7;7;Badge (Debit);VS;4649.863733255455;NA
2452847;2017-11-08;2017-11-08T11:29:02Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;601028;M;Studierende;21;7;7;Badge (Debit);VS;4649.863733255455;NA
2453922;2017-11-08;2017-11-08T12:12:48Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;603076;M;Studierende;24;7;7;Badge (Debit);VS;4649.863733255455;NA
2458992;2017-11-09;2017-11-09T12:26:45Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;127492;M;Studierende;32;14;14;Badge (Debit);VS;6870.989994177277;NA
2462255;2017-11-10;2017-11-10T11:05:56Z;45;2017;Emmentaler Brätschnitzel;Local W;Fleisch;Intervention;863940;M;Studierende;23;7;7;Badge (Debit);VS;NA;NA
2462267;2017-11-10;2017-11-10T11:07:44Z;45;2017;Emmentaler Brätschnitzel;Local W;Fleisch;Intervention;376452;M;Studierende;20;7;9.5;Badge (Debit);VS;NA;NA
2453099;2017-11-08;2017-11-08T11:38:24Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;457412;M;Studierende;25;7;9.5;Badge (Debit);GR;4649.863733255455;NA
2443877;2017-11-06;2017-11-06T12:22:34Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;910271;M;Studierende;27;7;7;Badge (Debit);VS;NA;NA
2452662;2017-11-08;2017-11-08T11:19:49Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;339012;M;Studierende;22;7;7;Badge (Debit);VS;4649.863733255455;NA
2452786;2017-11-08;2017-11-08T11:26:05Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;110014;M;Studierende;26;7;8.5;Badge (Debit);VS;4649.863733255455;NA
2459240;2017-11-09;2017-11-09T12:40:47Z;45;2017;Emmentaler Brätschnitzel;W;Fleisch;Intervention;56836;M;Studierende;22;7;7;Badge (Debit);VS;6870.989994177277;NA
2442251;2017-11-06;2017-11-06T11:27:30Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;751172;M;Studierende;26;7;7;Badge (Debit);GR;NA;NA
2452804;2017-11-08;2017-11-08T11:27:00Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;28228;M;Studierende;33;7;7;Badge (Debit);VS;4649.863733255455;NA
2442373;2017-11-06;2017-11-06T11:31:46Z;45;2017;Grosis Hacktätschli;Local F;Fleisch;Intervention;981188;M;Studierende;27;7;7;Badge (Debit);GR;NA;NA
2454238;2017-11-08;2017-11-08T12:30:01Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;470084;M;Studierende;27;7;7;Badge (Debit);GR;4649.863733255455;NA
2442634;2017-11-06;2017-11-06T11:39:33Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;508036;M;Studierende;21;7;7;Badge (Debit);VS;3301.702253329452;NA
2452906;2017-11-08;2017-11-08T11:31:46Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;715716;M;Studierende;23;7;7;Badge (Debit);VS;4649.863733255455;NA
2453500;2017-11-08;2017-11-08T11:50:13Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;294410;M;Studierende;24;7;7;Badge (Debit);VS;4649.863733255455;NA
2447703;2017-11-07;2017-11-07T11:29:44Z;45;2017;Bauern Nudeln;Local F;Fleisch;Intervention;996356;M;Studierende;24;7;7;Badge (Debit);VS;NA;NA
2453046;2017-11-08;2017-11-08T11:37:02Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;833668;M;Studierende;23;7;7;Badge (Debit);GR;4649.863733255455;NA
2453232;2017-11-08;2017-11-08T11:42:17Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;925892;M;Studierende;24;7;7;Badge (Debit);VS;4649.863733255455;NA
2452994;2017-11-08;2017-11-08T11:35:19Z;45;2017;Schweden-Braten;F;Fleisch;Intervention;359236;M;Studierende;21;7;7;Badge (Debit);GR;4649.863733255455;NA
2447602;2017-11-07;2017-11-07T11:25:42Z;45;2017;Bauern Nudeln;Local F;Fleisch;Intervention;86276;M;Studierende;24;7;7;Badge (Debit);GR;NA;NA
2442930;2017-11-06;2017-11-06T11:46:06Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;347716;M;Studierende;28;7;7;Badge (Debit);GR;3301.702253329452;NA
2442963;2017-11-06;2017-11-06T11:46:55Z;45;2017;Bauern Nudeln;W;Fleisch;Intervention;925892;M;Studierende;24;7;7;Badge (Debit);VS;3301.702253329452;NA
2448587;2017-11-07;2017-11-07T11:58:55Z;45;2017;Bauern Nudeln;Local F;Fleisch;Intervention;562500;M;Studierende;18;7;7;Badge (Debit);GR;NA;NA
2462872;2017-11-10;2017-11-10T11:48:50Z;45;2017;Weidmanns Rehpfeffer;K;Fleisch;Intervention;942404;M;Studierende;24;12;12;Badge (Debit);VS;5295.293231322676;NA
2358469;2017-10-12;2017-10-12T12:01:56Z;41;2017;Vegi-Burger;K;Pflanzlich;Intervention;97028;F;Mitarbeitende;30;11;11;Badge (Debit);GR;2696.2354684510547;NA
2363194;2017-10-13;2017-10-13T12:34:57Z;41;2017;Orientalisches Seitan-Geschnetzeltes;F;Pflanzlich;Intervention;3332;F;Mitarbeitende;54;8;8;Badge (Debit);GR;2463.0442099452553;NA
2362367;2017-10-13;2017-10-13T11:42:51Z;41;2017;Orientalisches Seitan-Geschnetzeltes;F;Pflanzlich;Intervention;657348;F;Studierende;34;7;7;Badge (Debit);GR;2463.0442099452553;NA
2362418;2017-10-13;2017-10-13T11:44:19Z;41;2017;Orientalisches Seitan-Geschnetzeltes;F;Pflanzlich;Intervention;482372;F;Studierende;27;7;7;Badge (Debit);GR;2463.0442099452553;NA
2357692;2017-10-12;2017-10-12T11:38:15Z;41;2017;Vegi-Burger;K;Pflanzlich;Intervention;93124;M;Mitarbeitende;33;11;11;Badge (Debit);GR;2696.2354684510547;NA
2357710;2017-10-12;2017-10-12T11:38:38Z;41;2017;Vegi-Burger;K;Pflanzlich;Intervention;295135;M;Mitarbeitende;32;11;11;Badge (Debit);GR;2696.2354684510547;NA
2362651;2017-10-13;2017-10-13T11:53:18Z;41;2017;Orientalisches Seitan-Geschnetzeltes;F;Pflanzlich;Intervention;912580;M;Studierende;22;7;7;Badge (Debit);VS;2463.0442099452553;NA
2357386;2017-10-12;2017-10-12T11:23:09Z;41;2017;Vegi-Burger;K;Pflanzlich;Intervention;661060;M;Studierende;28;10;11;Badge (Debit);VS;2696.2354684510547;NA
2357708;2017-10-12;2017-10-12T11:38:37Z;41;2017;Vegi-Burger;K;Pflanzlich;Intervention;723908;M;Studierende;22;10;10;Badge (Debit);VS;2696.2354684510547;NA
2357399;2017-10-12;2017-10-12T11:24:02Z;41;2017;Vegi-Burger;K;Pflanzlich;Intervention;560708;M;Studierende;24;10;10;Badge (Debit);VS;2696.2354684510547;NA
2357406;2017-10-12;2017-10-12T11:24:32Z;41;2017;Vegi-Burger;K;Pflanzlich;Intervention;495172;M;Studierende;25;10;10;Badge (Debit);VS;2696.2354684510547;NA
2412374;2017-10-27;2017-10-27T12:21:40Z;43;2017;Chili Sin Carne;Local W;Pflanzlich;Intervention;979780;F;Mitarbeitende;38;8;16;Badge (Debit);VS;NA;NA
2402041;2017-10-25;2017-10-25T12:01:23Z;43;2017;Linguine Ticinese;F;Pflanzlich;Intervention;607940;F;Mitarbeitende;27;8;8;Badge (Debit);VS;2538.8122766939177;NA
2412157;2017-10-27;2017-10-27T12:12:09Z;43;2017;Falafeln im Pitabrot;K;Pflanzlich;Intervention;739524;F;Studierende;22;10;11.5;Badge (Debit);GR;2198.7339643458436;NA
2402884;2017-10-25;2017-10-25T12:46:48Z;43;2017;Linguine Ticinese;F;Pflanzlich;Intervention;83716;F;Studierende;32;7;7;Badge (Debit);GR;2538.8122766939177;NA
2401333;2017-10-25;2017-10-25T11:37:26Z;43;2017;Linguine Ticinese;F;Pflanzlich;Intervention;110217;M;Mitarbeitende;45;8;8;Badge (Debit);GR;2538.8122766939177;NA
2413209;2017-10-27;2017-10-27T13:24:02Z;43;2017;Falafeln im Pitabrot;K;Pflanzlich;Intervention;909845;M;Mitarbeitende;35;11;11;Badge (Debit);VS;2198.7339643458436;NA
2412509;2017-10-27;2017-10-27T12:27:34Z;43;2017;Chili Sin Carne;Local W;Pflanzlich;Intervention;983236;M;Mitarbeitende;50;8;8;Badge (Debit);GR;NA;NA
2401446;2017-10-25;2017-10-25T11:40:01Z;43;2017;Linguine Ticinese;F;Pflanzlich;Intervention;412420;M;Studierende;23;7;9.5;Badge (Debit);VS;2538.8122766939177;NA
2411449;2017-10-27;2017-10-27T11:40:47Z;43;2017;Falafeln im Pitabrot;K;Pflanzlich;Intervention;110026;M;Studierende;33;10;10;Badge (Debit);GR;2198.7339643458436;NA
2402558;2017-10-25;2017-10-25T12:25:34Z;43;2017;Linguine Ticinese;F;Pflanzlich;Intervention;109823;M;Studierende;39;7;7;Badge (Debit);VS;2538.8122766939177;NA
2449313;2017-11-07;2017-11-07T12:36:40Z;45;2017;Caribbean;W;Pflanzlich;Intervention;607940;F;Mitarbeitende;27;8;8;Badge (Debit);VS;3305.4514073925834;NA
2449862;2017-11-07;2017-11-07T13:26:06Z;45;2017;Caribbean;W;Pflanzlich;Intervention;794436;F;Mitarbeitende;47;8;8;Badge (Debit);GR;3305.4514073925834;NA
2447995;2017-11-07;2017-11-07T11:39:40Z;45;2017;Caribbean;W;Pflanzlich;Intervention;804868;F;Studierende;21;7;7;Badge (Debit);GR;3305.4514073925834;NA
2447598;2017-11-07;2017-11-07T11:25:22Z;45;2017;Caribbean;W;Pflanzlich;Intervention;976836;F;Studierende;22;7;7;Badge (Debit);GR;3305.4514073925834;NA
2447979;2017-11-07;2017-11-07T11:39:10Z;45;2017;Caribbean;W;Pflanzlich;Intervention;391108;F;Studierende;27;7;14;Badge (Debit);GR;3305.4514073925834;NA
2448854;2017-11-07;2017-11-07T12:11:48Z;45;2017;Caribbean;W;Pflanzlich;Intervention;996996;M;Mitarbeitende;33;8;11.3;Badge (Debit);VS;3305.4514073925834;NA
2448142;2017-11-07;2017-11-07T11:43:30Z;45;2017;Caribbean;W;Pflanzlich;Intervention;111203;M;Mitarbeitende;42;8;9.5;Badge (Debit);GR;3305.4514073925834;NA
2448149;2017-11-07;2017-11-07T11:43:43Z;45;2017;Caribbean;W;Pflanzlich;Intervention;457668;M;Studierende;21;7;14;Badge (Debit);GR;3305.4514073925834;NA
2447919;2017-11-07;2017-11-07T11:37:40Z;45;2017;Caribbean;W;Pflanzlich;Intervention;130756;M;Studierende;25;7;7;Badge (Debit);GR;3305.4514073925834;NA
2448184;2017-11-07;2017-11-07T11:44:53Z;45;2017;Caribbean;W;Pflanzlich;Intervention;509060;M;Studierende;22;7;7;Badge (Debit);GR;3305.4514073925834;NA
2447749;2017-11-07;2017-11-07T11:31:17Z;45;2017;Caribbean;W;Pflanzlich;Intervention;809668;M;Studierende;28;7;7;Badge (Debit);GR;3305.4514073925834;NA
2353886;2017-10-11;2017-10-11T12:11:15Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;110337;F;Mitarbeitende;45;8;8;Badge (Debit);GR;2613.0397008801165;NA
2354109;2017-10-11;2017-10-11T12:22:11Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;831876;F;Mitarbeitende;23;8;8;Badge (Debit);VS;2613.0397008801165;NA
2353808;2017-10-11;2017-10-11T12:07:37Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;295323;F;Mitarbeitende;48;8;8;Badge (Debit);GR;2613.0397008801165;NA
2354303;2017-10-11;2017-10-11T12:35:36Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;898436;F;Studierende;20;7;7;Badge (Debit);GR;2613.0397008801165;NA
2354506;2017-10-11;2017-10-11T12:52:13Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;713924;F;Studierende;23;7;7;Badge (Debit);GR;2613.0397008801165;NA
2353280;2017-10-11;2017-10-11T11:45:27Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;841156;F;Studierende;40;7;7;Badge (Debit);GR;2613.0397008801165;NA
2354477;2017-10-11;2017-10-11T12:49:40Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;793796;M;Mitarbeitende;26;8;8;Badge (Debit);VS;2613.0397008801165;NA
2353881;2017-10-11;2017-10-11T12:11:03Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;113668;M;Mitarbeitende;27;8;8;Badge (Debit);GR;2613.0397008801165;NA
2352789;2017-10-11;2017-10-11T11:26:00Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;295168;M;Mitarbeitende;43;8;8;Badge (Debit);VS;2613.0397008801165;NA
2354007;2017-10-11;2017-10-11T12:17:02Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;612036;M;Studierende;25;7;7;Badge (Debit);VS;2613.0397008801165;NA
2354250;2017-10-11;2017-10-11T12:31:29Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;572548;M;Studierende;22;7;7;Badge (Debit);GR;2613.0397008801165;NA
2352745;2017-10-11;2017-10-11T11:23:07Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;981444;M;Studierende;27;7;7;Badge (Debit);VS;2613.0397008801165;NA
2353e3;2017-10-11;2017-10-11T11:37:30Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;832132;M;Studierende;23;7;7;Badge (Debit);GR;2613.0397008801165;NA
2354145;2017-10-11;2017-10-11T12:24:22Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;109762;M;Studierende;28;7;7;Badge (Debit);GR;2613.0397008801165;NA
2354002;2017-10-11;2017-10-11T12:16:52Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;825412;M;Studierende;23;7;7;Badge (Debit);VS;2613.0397008801165;NA
2353022;2017-10-11;2017-10-11T11:38:05Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;579012;M;Studierende;22;7;7;Badge (Debit);VS;2613.0397008801165;NA
2352775;2017-10-11;2017-10-11T11:25:06Z;41;2017;Mexican Burrito;W;Pflanzlich+;Intervention;728007;M;Studierende;30;7;7;Badge (Debit);GR;2613.0397008801165;NA
2396511;2017-10-24;2017-10-24T11:55:27Z;43;2017;Tajine;K;Pflanzlich+;Intervention;10244;F;Mitarbeitende;35;11;11;Badge (Debit);GR;3592.68456073337;NA
2390103;2017-10-23;2017-10-23T11:33:44Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;648644;F;Mitarbeitende;33;8;8;Badge (Debit);GR;2195.3062616890816;NA
2391216;2017-10-23;2017-10-23T12:09:27Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;294665;F;Mitarbeitende;46;8;8;Badge (Debit);GR;2195.3062616890816;NA
2391713;2017-10-23;2017-10-23T12:33:15Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;890372;F;Mitarbeitende;50;8;8;Badge (Debit);GR;2195.3062616890816;NA
2391209;2017-10-23;2017-10-23T12:09:13Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;910429;F;Mitarbeitende;43;8;8;Badge (Debit);GR;2195.3062616890816;NA
2397449;2017-10-24;2017-10-24T12:33:49Z;43;2017;Tajine;K;Pflanzlich+;Intervention;110463;F;Mitarbeitende;56;11;11;Badge (Debit);GR;3592.68456073337;NA
2389846;2017-10-23;2017-10-23T11:21:09Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;7300;F;Mitarbeitende;27;8;8;Badge (Debit);VS;2195.3062616890816;NA
2389925;2017-10-23;2017-10-23T11:27:06Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;751300;F;Studierende;24;7;7;Badge (Debit);VS;2195.3062616890816;NA
2406755;2017-10-26;2017-10-26T11:50:01Z;43;2017;Chili Sin Carne;W;Pflanzlich+;Intervention;83716;F;Studierende;32;7;7;Badge (Debit);GR;3157.433131577092;NA
2407186;2017-10-26;2017-10-26T12:09:58Z;43;2017;Chili Sin Carne;W;Pflanzlich+;Intervention;600900;F;Studierende;24;7;7;Badge (Debit);VS;3157.433131577092;NA
2389777;2017-10-23;2017-10-23T11:14:04Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;742596;F;Studierende;21;7;7;Badge (Debit);VS;2195.3062616890816;NA
2395585;2017-10-24;2017-10-24T11:25:18Z;43;2017;Linsen-Gemüsecurry;Local W;Pflanzlich+;Intervention;241156;M;Mitarbeitende;56;8;8;Badge (Debit);VS;NA;NA
2391222;2017-10-23;2017-10-23T12:09:40Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;645572;M;Mitarbeitende;44;8;8;Badge (Debit);GR;2195.3062616890816;NA
2391351;2017-10-23;2017-10-23T12:14:48Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;495592;M;Mitarbeitende;40;8;8;Badge (Debit);GR;2195.3062616890816;NA
2391488;2017-10-23;2017-10-23T12:22:00Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;519236;M;Mitarbeitende;51;8;9.5;Badge (Debit);GR;2195.3062616890816;NA
2391433;2017-10-23;2017-10-23T12:18:54Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;651204;M;Mitarbeitende;43;8;8;Badge (Debit);VS;2195.3062616890816;NA
2406529;2017-10-26;2017-10-26T11:43:24Z;43;2017;Chili Sin Carne;W;Pflanzlich+;Intervention;612036;M;Studierende;25;7;7;Badge (Debit);VS;3157.433131577092;NA
2390963;2017-10-23;2017-10-23T11:57:42Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;294880;M;Studierende;36;7;8.5;Badge (Debit);GR;2195.3062616890816;NA
2390971;2017-10-23;2017-10-23T11:58:00Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;825412;M;Studierende;23;7;7;Badge (Debit);VS;2195.3062616890816;NA
2390751;2017-10-23;2017-10-23T11:50:12Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;773572;M;Studierende;28;7;7;Badge (Debit);VS;2195.3062616890816;NA
2407769;2017-10-26;2017-10-26T12:40:52Z;43;2017;Chili Sin Carne;W;Pflanzlich+;Intervention;295270;M;Studierende;25;7;12;Badge (Debit);GR;3157.433131577092;NA
2389862;2017-10-23;2017-10-23T11:22:09Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;426052;M;Studierende;30;7;8.5;Badge (Debit);GR;2195.3062616890816;NA
2406844;2017-10-26;2017-10-26T11:52:58Z;43;2017;Chili Sin Carne;W;Pflanzlich+;Intervention;670148;M;Studierende;25;7;7;Badge (Debit);GR;3157.433131577092;NA
2392159;2017-10-23;2017-10-23T13:02:58Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;825412;M;Studierende;23;7;7;Badge (Debit);VS;2195.3062616890816;NA
2390152;2017-10-23;2017-10-23T11:35:08Z;43;2017;Linsen-Gemüsecurry;W;Pflanzlich+;Intervention;297284;M;Studierende;29;7;7;Badge (Debit);GR;2195.3062616890816;NA
2444619;2017-11-06;2017-11-06T13:15:18Z;45;2017;Fajita;F;Pflanzlich+;Intervention;228676;F;Mitarbeitende;57;8;8;Badge (Debit);VS;3010.000383257918;NA
2463307;2017-11-10;2017-11-10T12:09:07Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;70404;F;Mitarbeitende;30;8;8;Badge (Debit);GR;2550.2085678939247;NA
2463283;2017-11-10;2017-11-10T12:07:24Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;641476;F;Mitarbeitende;51;8;11.7;Badge (Debit);GR;2550.2085678939247;NA
2463579;2017-11-10;2017-11-10T12:22:19Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;909950;F;Mitarbeitende;61;8;8;Badge (Debit);VS;2550.2085678939247;NA
2443937;2017-11-06;2017-11-06T12:25:55Z;45;2017;Fajita;F;Pflanzlich+;Intervention;704900;F;Mitarbeitende;27;8;8;Badge (Debit);VS;3010.000383257918;NA
2459176;2017-11-09;2017-11-09T12:35:43Z;45;2017;Hot Pumkin;F;Pflanzlich+;Intervention;109721;F;Studierende;30;7;7;Badge (Debit);VS;2672.9589612074114;NA
2462385;2017-11-10;2017-11-10T11:22:24Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;630596;F;Studierende;24;7;7;Badge (Debit);GR;2550.2085678939247;NA
2442437;2017-11-06;2017-11-06T11:34:04Z;45;2017;Fajita;F;Pflanzlich+;Intervention;15876;F;Studierende;24;7;8.5;Badge (Debit);GR;3010.000383257918;NA
2442290;2017-11-06;2017-11-06T11:28:55Z;45;2017;Fajita;F;Pflanzlich+;Intervention;610756;F;Studierende;20;7;7;Badge (Debit);GR;3010.000383257918;NA
2444410;2017-11-06;2017-11-06T12:52:59Z;45;2017;Fajita;F;Pflanzlich+;Intervention;707716;F;Studierende;21;7;7;Badge (Debit);GR;3010.000383257918;NA
2443855;2017-11-06;2017-11-06T12:21:39Z;45;2017;Fajita;F;Pflanzlich+;Intervention;999172;F;Studierende;22;14;14;Badge (Debit);GR;3010.000383257918;NA
2462731;2017-11-10;2017-11-10T11:42:10Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;392388;F;Studierende;39;7;7;Badge (Debit);VS;2550.2085678939247;NA
2457691;2017-11-09;2017-11-09T11:31:57Z;45;2017;Hot Pumkin;F;Pflanzlich+;Intervention;904836;M;Mitarbeitende;15;8;8;Badge (Debit);VS;2672.9589612074114;NA
2453767;2017-11-08;2017-11-08T12:06:14Z;45;2017;Friedrice;K;Pflanzlich+;Intervention;883780;M;Mitarbeitende;29;17;17;Badge (Debit);GR;3198.3908880804856;NA
2444088;2017-11-06;2017-11-06T12:34:30Z;45;2017;Fajita;F;Pflanzlich+;Intervention;970436;M;Mitarbeitende;29;8;8;Badge (Debit);GR;3010.000383257918;NA
2458813;2017-11-09;2017-11-09T12:18:53Z;45;2017;Hot Pumkin;F;Pflanzlich+;Intervention;783044;M;Mitarbeitende;29;8;8;Badge (Debit);GR;2672.9589612074114;NA
2442715;2017-11-06;2017-11-06T11:41:10Z;45;2017;Fajita;F;Pflanzlich+;Intervention;785348;M;Mitarbeitende;40;8;8;Badge (Debit);GR;3010.000383257918;NA
2443189;2017-11-06;2017-11-06T11:54:23Z;45;2017;Fajita;F;Pflanzlich+;Intervention;111557;M;Mitarbeitende;44;8;8;Badge (Debit);VS;3010.000383257918;NA
2457547;2017-11-09;2017-11-09T11:23:45Z;45;2017;Hot Pumkin;F;Pflanzlich+;Intervention;353860;M;Studierende;24;7;7;Badge (Debit);VS;2672.9589612074114;NA
2457960;2017-11-09;2017-11-09T11:41:15Z;45;2017;Hot Pumkin;F;Pflanzlich+;Intervention;755012;M;Studierende;24;7;7;Badge (Debit);GR;2672.9589612074114;NA
2454560;2017-11-08;2017-11-08T12:50:28Z;45;2017;Friedrice;K;Pflanzlich+;Intervention;633668;M;Studierende;31;10;10;Badge (Debit);GR;3198.3908880804856;NA
2443152;2017-11-06;2017-11-06T11:53:14Z;45;2017;Fajita;F;Pflanzlich+;Intervention;652740;M;Studierende;27;7;8;Badge (Debit);VS;3010.000383257918;NA
2457866;2017-11-09;2017-11-09T11:38:37Z;45;2017;Hot Pumkin;F;Pflanzlich+;Intervention;421828;M;Studierende;23;7;7;Badge (Debit);VS;2672.9589612074114;NA
2463435;2017-11-10;2017-11-10T12:15:00Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;972228;M;Studierende;24;7;7;Badge (Debit);GR;2550.2085678939247;NA
2457699;2017-11-09;2017-11-09T11:32:14Z;45;2017;Hot Pumkin;F;Pflanzlich+;Intervention;895044;M;Studierende;26;7;7;Badge (Debit);VS;2672.9589612074114;NA
2462846;2017-11-10;2017-11-10T11:47:39Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;297284;M;Studierende;29;7;7;Badge (Debit);GR;2550.2085678939247;NA
2462707;2017-11-10;2017-11-10T11:41:17Z;45;2017;Nepal Linsen;W;Pflanzlich+;Intervention;10884;M;Studierende;23;7;7;Badge (Debit);VS;2550.2085678939247;NA
2443124;2017-11-06;2017-11-06T11:52:08Z;45;2017;Fajita;F;Pflanzlich+;Intervention;560708;M;Studierende;24;7;7;Badge (Debit);VS;3010.000383257918;NA
2362559;2017-10-13;2017-10-13T11:48:27Z;41;2017;Kürbis-Gemüse-Quiche;K;Vegetarisch;Intervention;110389;F;Mitarbeitende;37;11;11;Badge (Debit);VS;3222.7935408308804;NA
2348837;2017-10-10;2017-10-10T12:10:35Z;41;2017;Tartufo;K;Vegetarisch;Intervention;126020;F;Mitarbeitende;33;12;13.5;Badge (Debit);GR;3356.5474762033286;NA
2358935;2017-10-12;2017-10-12T12:25:02Z;41;2017;Randen-Frischkäse-Risotto;W;Vegetarisch;Intervention;295038;F;Mitarbeitende;32;8;8;Badge (Debit);GR;3515.759436682493;NA
2361959;2017-10-13;2017-10-13T11:20:50Z;41;2017;Kürbis-Gemüse-Quiche;K;Vegetarisch;Intervention;580292;F;Mitarbeitende;39;11;11;Badge (Debit);VS;3222.7935408308804;NA
2354003;2017-10-11;2017-10-11T12:16:52Z;41;2017;Paprika-Kartoffel-Wedges;F;Vegetarisch;Intervention;126020;F;Mitarbeitende;33;8;8;Badge (Debit);GR;3495.1878693011813;NA
2349489;2017-10-10;2017-10-10T12:46:33Z;41;2017;Tartufo;K;Vegetarisch;Intervention;110453;F;Mitarbeitende;39;12;12;Badge (Debit);GR;3356.5474762033286;NA
2353673;2017-10-11;2017-10-11T12:01:46Z;41;2017;Paprika-Kartoffel-Wedges;F;Vegetarisch;Intervention;993924;F;Mitarbeitende;27;8;8;Badge (Debit);GR;3495.1878693011813;NA
